symbol,file,bars,first_ts,last_ts,raw_profile_events,eligible_scenario_events
MUBARAK,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\MUBARAK_5m.csv,84755,2025-03-17 22:45:00,2026-01-12 07:10:00,296,31260
MYRO,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\MYRO_5m.csv,193421,2024-03-05 17:30:00,2026-01-12 08:15:00,680,72540
MYX,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\MYX_5m.csv,57980,2025-06-18 21:30:00,2026-01-12 06:50:00,293,27810
NAORIS,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NAORIS_5m.csv,45594,2025-07-31 21:30:00,2026-01-12 06:45:00,202,19140
NEAR,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NEAR_5m.csv,551474,2020-10-15 17:00:00,2026-01-12 13:05:00,2115,224940
NEIRO,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NEIRO_5m.csv,137213,2024-09-16 20:30:00,2026-01-12 07:45:00,368,40080
NEIROETH,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NEIROETH_5m.csv,140064,2024-09-06 23:00:00,2026-01-12 07:50:00,485,48240
NEO,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NEO_5m.csv,620891,2020-02-17 17:45:00,2026-01-12 14:35:00,3155,330420
NEWT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NEWT_5m.csv,57668,2025-06-19 23:30:00,2026-01-12 06:50:00,216,22440
NFP,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NFP_5m.csv,213240,2023-12-27 22:30:00,2026-01-12 08:30:00,676,70500
NIL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NIL_5m.csv,82748,2025-03-24 22:00:00,2026-01-12 07:10:00,423,43620
NKN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NKN_5m.csv,500782,2021-04-09 16:00:00,2026-01-12 11:45:00,2428,256260
NMR,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NMR_5m.csv,267424,2023-06-22 21:00:00,2026-01-12 09:25:00,1153,115500
NOM,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NOM_5m.csv,27792,2025-10-01 17:00:00,2026-01-12 06:35:00,133,14160
NOT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NOT_5m.csv,172614,2024-05-16 23:00:00,2026-01-12 08:05:00,602,63720
NTRN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NTRN_5m.csv,225647,2023-11-14 21:00:00,2026-01-12 08:40:00,847,86400
NULS,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NULS_5m.csv,143299,2024-08-26 17:30:00,2026-01-12 07:50:00,281,28800
NXPC,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\NXPC_5m.csv,67845,2025-05-15 15:30:00,2026-01-12 06:55:00,323,34020
OBOL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\OBOL_5m.csv,70103,2025-05-07 19:30:00,2026-01-12 07:00:00,354,36900
OCEAN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\OCEAN_5m.csv,546012,2020-11-03 16:00:00,2026-01-12 12:55:00,2030,213720
OG,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\OG_5m.csv,68679,2025-05-12 18:00:00,2026-01-12 06:55:00,385,40260
OGN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\OGN_5m.csv,503086,2021-04-01 16:00:00,2026-01-12 11:45:00,2002,210840
OL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\OL_5m.csv,55976,2025-06-25 20:30:00,2026-01-12 06:50:00,254,25500
OM,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\OM_5m.csv,199405,2024-02-13 23:00:00,2026-01-12 08:20:00,701,72600
OMG,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\OMG_5m.csv,581715,2020-07-02 18:00:00,2026-01-12 14:10:00,2483,260640
OMNI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\OMNI_5m.csv,180966,2024-04-17 23:00:00,2026-01-12 08:05:00,537,56100
ON,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ON_5m.csv,15648,2025-11-18 22:40:00,2026-01-12 06:35:00,85,9120
ONDO,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ONDO_5m.csv,206331,2024-01-20 22:00:00,2026-01-12 08:25:00,610,64560
ONE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ONE_5m.csv,507122,2021-03-18 16:00:00,2026-01-12 12:05:00,2045,219240
ONG,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ONG_5m.csv,221888,2023-11-27 22:00:00,2026-01-12 08:35:00,1164,119100
ONT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ONT_5m.csv,622630,2020-02-11 17:05:00,2026-01-12 14:50:00,3229,338160
OP,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\OP_5m.csv,380300,2022-06-01 23:00:00,2026-01-12 10:35:00,1248,135960
OPEN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\OPEN_5m.csv,34356,2025-09-08 22:00:00,2026-01-12 06:40:00,141,14400
ORBS,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ORBS_5m.csv,233790,2023-10-17 15:00:00,2026-01-12 09:00:00,625,65100
ORCA,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ORCA_5m.csv,113835,2024-12-07 00:00:00,2026-01-12 07:30:00,396,41640
ORDER,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ORDER_5m.csv,29175,2025-09-26 21:45:00,2026-01-12 06:40:00,168,17760
ORDI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ORDI_5m.csv,227658,2023-11-07 21:30:00,2026-01-12 08:45:00,734,77100
OXT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\OXT_5m.csv,253018,2023-08-11 21:00:00,2026-01-12 09:10:00,1208,123240
PARTI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PARTI_5m.csv,82459,2025-03-25 22:00:00,2026-01-12 07:05:00,312,30840
PAXG,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PAXG_5m.csv,81912,2025-03-27 19:30:00,2026-01-12 07:05:00,925,88980
PENDLE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PENDLE_5m.csv,257167,2023-07-28 11:30:00,2026-01-12 09:20:00,862,89820
PENGU,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PENGU_5m.csv,110650,2024-12-18 01:15:00,2026-01-12 07:25:00,315,34200
PEOPLE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PEOPLE_5m.csv,426217,2021-12-24 13:00:00,2026-01-12 11:00:00,1665,177240
PERP,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PERP_5m.csv,300252,2023-03-06 21:00:00,2026-01-12 09:55:00,1156,119700
PHA,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PHA_5m.csv,106962,2024-12-30 20:30:00,2026-01-12 07:20:00,355,35640
PHB,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PHB_5m.csv,305408,2023-02-16 23:30:00,2026-01-12 10:05:00,1155,120840
PIEVERSE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PIEVERSE_5m.csv,15649,2025-11-18 22:35:00,2026-01-12 06:35:00,46,4440
PIPPIN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PIPPIN_5m.csv,99775,2025-01-24 19:15:00,2026-01-12 07:15:00,410,40260
PIXEL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PIXEL_5m.csv,197664,2024-02-20 00:00:00,2026-01-12 08:20:00,611,63120
PLAY,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PLAY_5m.csv,45630,2025-07-31 18:30:00,2026-01-12 06:45:00,272,27660
PLUME,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PLUME_5m.csv,83612,2025-03-21 22:00:00,2026-01-12 07:10:00,337,35040
PNUT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PNUT_5m.csv,121067,2024-11-11 21:30:00,2026-01-12 07:35:00,352,37440
POL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\POL_5m.csv,138068,2024-09-13 21:15:00,2026-01-12 07:50:00,530,56880
POLYX,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\POLYX_5m.csv,231526,2023-10-25 11:30:00,2026-01-12 08:55:00,1132,113700
PONKE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PONKE_5m.csv,123084,2024-11-04 21:30:00,2026-01-12 07:35:00,452,47040
POPCAT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\POPCAT_5m.csv,144398,2024-08-22 22:00:00,2026-01-12 07:55:00,381,41340
PORT3,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PORT3_5m.csv,62058,2025-06-04 17:45:00,2026-01-12 06:55:00,319,33000
PORTAL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PORTAL_5m.csv,194783,2024-03-01 00:00:00,2026-01-12 08:15:00,575,59940
POWR,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\POWR_5m.csv,230949,2023-10-27 11:30:00,2026-01-12 08:50:00,1075,110820
PROM,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PROM_5m.csv,102340,2025-01-15 21:30:00,2026-01-12 07:15:00,611,61740
PROMPT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PROMPT_5m.csv,77640,2025-04-11 15:30:00,2026-01-12 07:05:00,327,33360
PROVE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PROVE_5m.csv,44101,2025-08-06 02:00:00,2026-01-12 06:45:00,217,21780
PTB,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PTB_5m.csv,35802,2025-09-03 21:30:00,2026-01-12 06:40:00,185,19260
PUFFER,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PUFFER_5m.csv,62061,2025-06-04 17:30:00,2026-01-12 06:55:00,328,33300
PUMP,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PUMP_5m.csv,74807,2025-04-12 23:30:00,2026-01-12 06:50:00,263,28080
PUMPBTC,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PUMPBTC_5m.csv,59450,2025-06-13 19:00:00,2026-01-12 06:50:00,240,23640
PUNDIX,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PUNDIX_5m.csv,72125,2025-04-30 19:00:00,2026-01-12 07:00:00,442,45720
PYTH,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\PYTH_5m.csv,223310,2023-11-22 23:30:00,2026-01-12 08:35:00,759,78600
Q,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\Q_5m.csv,36149,2025-09-02 16:30:00,2026-01-12 06:40:00,208,20280
QNT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\QNT_5m.csv,339827,2022-10-20 11:30:00,2026-01-12 10:20:00,1901,198600
QTUM,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\QTUM_5m.csv,620035,2020-02-20 17:05:00,2026-01-12 14:35:00,3349,345600
QUICK,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\QUICK_5m.csv,140172,2024-09-06 14:00:00,2026-01-12 07:50:00,507,51000
RAD,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RAD_5m.csv,279810,2023-05-10 21:00:00,2026-01-12 09:30:00,429,44820
RARE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RARE_5m.csv,146416,2024-08-15 22:00:00,2026-01-12 08:00:00,627,63840
RAY,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RAY_5m.csv,462516,2021-08-20 12:30:00,2026-01-12 11:25:00,695,74760
RAYSOL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RAYSOL_5m.csv,112718,2024-12-10 21:00:00,2026-01-12 07:25:00,403,41820
RDNT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RDNT_5m.csv,289895,2023-04-05 21:00:00,2026-01-12 09:40:00,1003,106140
RECALL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RECALL_5m.csv,23705,2025-10-15 21:30:00,2026-01-12 06:35:00,95,9960
RED,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RED_5m.csv,87896,2025-03-07 01:00:00,2026-01-12 07:10:00,412,41640
REEF,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\REEF_5m.csv,514037,2021-02-22 16:05:00,2026-01-12 12:25:00,1918,203340
REI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\REI_5m.csv,134049,2024-09-27 20:00:00,2026-01-12 07:45:00,507,51960
REN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\REN_5m.csv,552063,2020-10-13 16:00:00,2026-01-12 13:10:00,2127,220140
RENDER,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RENDER_5m.csv,152212,2024-07-26 19:00:00,2026-01-12 08:00:00,481,51000
RESOLV,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RESOLV_5m.csv,60273,2025-06-10 22:30:00,2026-01-12 06:50:00,227,23160
REZ,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\REZ_5m.csv,177223,2024-04-30 23:00:00,2026-01-12 08:05:00,631,65700
RIF,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RIF_5m.csv,232559,2023-10-21 21:30:00,2026-01-12 08:55:00,882,92340
RIVER,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RIVER_5m.csv,23102,2025-10-17 23:45:00,2026-01-12 06:35:00,81,7740
RLC,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RLC_5m.csv,573384,2020-07-31 16:00:00,2026-01-12 13:55:00,2672,277080
RLS,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RLS_5m.csv,11660,2025-12-02 19:00:00,2026-01-12 06:35:00,49,4800
RONIN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RONIN_5m.csv,201535,2024-02-06 13:30:00,2026-01-12 08:20:00,867,91740
ROSE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\ROSE_5m.csv,424206,2021-12-31 12:30:00,2026-01-12 10:55:00,1677,179940
RPL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RPL_5m.csv,139217,2024-09-09 21:30:00,2026-01-12 07:50:00,555,57180
RSR,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RSR_5m.csv,550332,2020-10-19 16:05:00,2026-01-12 13:00:00,2209,235740
RUNE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RUNE_5m.csv,563298,2020-09-04 16:10:00,2026-01-12 13:35:00,2439,259500
RVN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RVN_5m.csv,513750,2021-02-23 16:00:00,2026-01-12 12:25:00,2366,249900
RVV,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\RVV_5m.csv,22829,2025-10-18 22:30:00,2026-01-12 06:35:00,100,10320
S,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\S_5m.csv,102082,2025-01-16 19:00:00,2026-01-12 07:15:00,381,40080
SAFE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SAFE_5m.csv,125965,2024-10-25 21:30:00,2026-01-12 07:40:00,608,61560
SAGA,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SAGA_5m.csv,183313,2024-04-09 19:30:00,2026-01-12 08:05:00,641,67860
SAHARA,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SAHARA_5m.csv,55682,2025-06-26 21:00:00,2026-01-12 06:50:00,241,24780
SAND,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SAND_5m.csv,522104,2021-01-25 16:00:00,2026-01-12 12:35:00,2264,240960
SANTOS,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SANTOS_5m.csv,125083,2024-10-28 23:00:00,2026-01-12 07:40:00,535,53700
SAPIEN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SAPIEN_5m.csv,39775,2025-08-21 02:30:00,2026-01-12 06:45:00,161,15960
SC,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SC_5m.csv,499917,2021-04-12 16:00:00,2026-01-12 11:40:00,830,87000
SCR,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SCR_5m.csv,126860,2024-10-22 19:00:00,2026-01-12 07:40:00,499,50100
SCRT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SCRT_5m.csv,118198,2024-11-21 20:30:00,2026-01-12 07:30:00,465,48480
SEI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SEI_5m.csv,251404,2023-08-17 11:30:00,2026-01-12 09:10:00,690,73440
SENT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SENT_5m.csv,15649,2025-11-18 22:35:00,2026-01-12 06:35:00,91,9420
SFP,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SFP_5m.csv,513461,2021-02-24 16:00:00,2026-01-12 12:20:00,2735,284400
SHELL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SHELL_5m.csv,92778,2025-02-18 02:15:00,2026-01-12 07:10:00,380,39360
SIGN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SIGN_5m.csv,72689,2025-04-28 20:00:00,2026-01-12 07:00:00,460,44760
SIREN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SIREN_5m.csv,83372,2025-03-22 18:00:00,2026-01-12 07:10:00,418,40740
SKATE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SKATE_5m.csv,60596,2025-06-09 19:30:00,2026-01-12 06:50:00,219,22440
SKL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SKL_5m.csv,535923,2020-12-08 16:35:00,2026-01-12 12:45:00,2760,287880
SKY,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SKY_5m.csv,34140,2025-09-09 16:00:00,2026-01-12 06:40:00,194,19440
SKYAI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SKYAI_5m.csv,68382,2025-05-13 18:45:00,2026-01-12 06:55:00,409,41100
SLERF,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SLERF_5m.csv,118198,2024-11-21 20:30:00,2026-01-12 07:30:00,358,37980
SLP,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SLP_5m.csv,47908,2025-07-23 20:45:00,2026-01-12 06:45:00,193,20460
SNT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SNT_5m.csv,229100,2023-11-02 21:30:00,2026-01-12 08:50:00,318,32400
SNX,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SNX_5m.csv,569351,2020-08-14 16:00:00,2026-01-12 13:50:00,2602,270840
SOL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SOL_5m.csv,560418,2020-09-14 16:00:00,2026-01-12 13:25:00,2287,247620
SOLV,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SOLV_5m.csv,101767,2025-01-17 21:15:00,2026-01-12 07:15:00,461,47520
SOMI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SOMI_5m.csv,38431,2025-08-25 18:30:00,2026-01-12 06:45:00,151,15780
SONIC,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SONIC_5m.csv,104424,2025-01-08 16:00:00,2026-01-12 07:20:00,461,46440
SOON,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SOON_5m.csv,65518,2025-05-23 17:30:00,2026-01-12 06:55:00,287,28920
SOPH,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SOPH_5m.csv,64023,2025-05-28 22:00:00,2026-01-12 06:55:00,298,30600
SPELL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SPELL_5m.csv,352387,2022-09-06 21:00:00,2026-01-12 10:30:00,1573,166140
SPK,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SPK_5m.csv,58310,2025-06-17 18:00:00,2026-01-12 06:50:00,207,20220
SPX,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SPX_5m.csv,112709,2024-12-10 21:45:00,2026-01-12 07:25:00,352,35100
SQD,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SQD_5m.csv,59993,2025-06-11 21:45:00,2026-01-12 06:50:00,299,30960
SSV,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SSV_5m.csv,303133,2023-02-24 21:00:00,2026-01-12 10:00:00,1088,115500
STABLE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\STABLE_5m.csv,15649,2025-11-18 22:35:00,2026-01-12 06:35:00,76,7740
STBL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\STBL_5m.csv,31851,2025-09-17 14:45:00,2026-01-12 06:40:00,142,15540
STEEM,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\STEEM_5m.csv,227346,2023-11-08 23:30:00,2026-01-12 08:45:00,1263,127740
STG,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\STG_5m.csv,355843,2022-08-25 21:00:00,2026-01-12 10:30:00,1712,175200
STMX,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\STMX_5m.csv,505969,2021-03-22 16:00:00,2026-01-12 12:00:00,1859,193680
STO,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\STO_5m.csv,77253,2025-04-12 23:45:00,2026-01-12 07:05:00,351,35100
STORJ,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\STORJ_5m.csv,559842,2020-09-16 16:00:00,2026-01-12 13:25:00,3003,307860
STPT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\STPT_5m.csv,233400,2023-10-18 23:30:00,2026-01-12 09:00:00,322,33480
STRAX,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\STRAX_5m.csv,235562,2023-10-11 11:30:00,2026-01-12 09:05:00,200,20400
STRK,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\STRK_5m.csv,197352,2024-02-21 02:00:00,2026-01-12 08:15:00,528,57000
STX,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\STX_5m.csv,303968,2023-02-21 23:30:00,2026-01-12 10:05:00,982,104220
SUI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SUI_5m.csv,281780,2023-05-04 01:00:00,2026-01-12 09:35:00,856,91560
SUN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SUN_5m.csv,144397,2024-08-22 22:05:00,2026-01-12 07:55:00,675,66780
SUPER,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SUPER_5m.csv,222176,2023-11-26 22:00:00,2026-01-12 08:35:00,759,79800
SUSHI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SUSHI_5m.csv,563299,2020-09-04 16:00:00,2026-01-12 13:30:00,2216,238500
SWARMS,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SWARMS_5m.csv,104649,2025-01-07 21:15:00,2026-01-12 07:20:00,352,37500
SWELL,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SWELL_5m.csv,121890,2024-11-09 01:00:00,2026-01-12 07:35:00,573,60120
SXP,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SXP_5m.csv,576242,2020-07-21 18:00:00,2026-01-12 14:05:00,2986,318240
SXT,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SXT_5m.csv,71567,2025-05-02 17:30:00,2026-01-12 07:00:00,319,33360
SYN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SYN_5m.csv,146133,2024-08-16 21:30:00,2026-01-12 07:55:00,549,57120
SYRUP,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SYRUP_5m.csv,70127,2025-05-07 17:30:00,2026-01-12 07:00:00,280,28500
SYS,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\SYS_5m.csv,145269,2024-08-19 21:30:00,2026-01-12 07:55:00,522,53640
T,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\T_5m.csv,309748,2023-02-01 22:00:00,2026-01-12 10:15:00,1627,167880
TA,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TA_5m.csv,48536,2025-07-21 16:30:00,2026-01-12 06:50:00,183,18600
TAC,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TAC_5m.csv,50228,2025-07-15 19:30:00,2026-01-12 06:50:00,244,24960
TAG,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TAG_5m.csv,47338,2025-07-25 20:15:00,2026-01-12 06:45:00,246,26040
TAIKO,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TAIKO_5m.csv,59997,2025-06-11 21:30:00,2026-01-12 06:50:00,381,39060
TAKE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TAKE_5m.csv,35817,2025-09-03 20:15:00,2026-01-12 06:40:00,286,29400
TANSSI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TANSSI_5m.csv,51943,2025-07-09 20:30:00,2026-01-12 06:50:00,234,24600
TAO,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TAO_5m.csv,182689,2024-04-11 23:30:00,2026-01-12 08:05:00,589,64260
THE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\THE_5m.csv,116461,2024-11-27 21:15:00,2026-01-12 07:30:00,473,49740
THETA,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\THETA_5m.csv,592099,2020-05-27 17:00:00,2026-01-12 14:30:00,2759,290880
TIA,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TIA_5m.csv,229610,2023-11-01 03:00:00,2026-01-12 08:50:00,703,76200
TLM,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TLM_5m.csv,291619,2023-03-30 21:30:00,2026-01-12 09:45:00,1016,106200
TNSR,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TNSR_5m.csv,183524,2024-04-09 02:00:00,2026-01-12 08:10:00,614,63780
TOKEN,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TOKEN_5m.csv,228780,2023-11-04 00:00:00,2026-01-12 08:45:00,888,92100
TON,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TON_5m.csv,194525,2024-03-01 21:30:00,2026-01-12 08:15:00,923,96720
TOSHI,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TOSHI_5m.csv,31854,2025-09-17 14:30:00,2026-01-12 06:40:00,144,14820
TOWNS,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TOWNS_5m.csv,44130,2025-08-05 23:30:00,2026-01-12 06:45:00,184,18900
TRADOOR,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TRADOOR_5m.csv,31194,2025-09-19 21:30:00,2026-01-12 06:40:00,159,14820
TRB,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TRB_5m.csv,563588,2020-09-03 16:00:00,2026-01-12 13:35:00,2653,277320
TREE,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TREE_5m.csv,46153,2025-07-29 23:00:00,2026-01-12 06:45:00,165,16200
TROY,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TROY_5m.csv,124231,2024-10-31 22:00:00,2026-01-12 07:40:00,168,17340
TRU,C:\Users\user\Desktop\LCD\파이썬\코인\Data\time\TRU_5m.csv,298252,2023-03-07 21:00:00,2026-01-12 09:55:00,1081,110940
